timestamp_ms,router_name,interface_name,dir,type,val
37186,s2,eth1,rx,drop,0
37186,s2,eth1,rx,errs,0
37186,s2,eth1,tx,pkts,7044
37186,s2,eth1,tx,bytes,468056
37186,s2,eth1,tx,drop,0
37186,s2,eth1,tx,errs,0
37186,s2,eth2,rx,pkts,7022
37186,s2,eth2,rx,bytes,464568
37186,s2,eth2,rx,drop,0
37186,s2,eth2,rx,errs,0
37186,s2,eth2,tx,pkts,18671
37186,s2,eth2,tx,bytes,798738882
37186,s2,eth2,tx,drop,0
37186,s2,eth2,tx,errs,0
38074,s1,lo,rx,pkts,0
38074,s1,lo,rx,bytes,0
38074,s1,lo,rx,drop,39
38074,s1,lo,rx,errs,0
38074,s1,lo,tx,pkts,0
38074,s1,lo,tx,bytes,0
38074,s1,lo,tx,drop,0
38074,s1,lo,tx,errs,0
38074,s1,eth1,rx,pkts,18669
38074,s1,eth1,rx,bytes,805812566
38074,s1,eth1,rx,drop,0
38074,s1,eth1,rx,errs,0
38074,s1,eth1,tx,pkts,7126
38074,s1,eth1,tx,bytes,475504
38074,s1,eth1,tx,drop,0
38074,s1,eth1,tx,errs,0
38074,s1,eth2,rx,pkts,7104
38074,s1,eth2,rx,bytes,472016
38074,s1,eth2,rx,drop,0
38074,s1,eth2,rx,errs,0
38074,s1,eth2,tx,pkts,18738
38074,s1,eth2,tx,bytes,805819156
38074,s1,eth2,tx,drop,0
38074,s1,eth2,tx,errs,0
40237,s2,lo,rx,pkts,0
40237,s2,lo,rx,bytes,0
40237,s2,lo,rx,drop,39
40237,s2,lo,rx,errs,0
40237,s2,lo,tx,pkts,0
40237,s2,lo,tx,bytes,0
40237,s2,lo,tx,drop,0
40237,s2,lo,tx,errs,0
40237,s2,eth1,rx,pkts,19117
40237,s2,eth1,rx,bytes,822359242
40237,s2,eth1,rx,drop,0
40237,s2,eth1,rx,errs,0
40237,s2,eth1,tx,pkts,7251
40237,s2,eth1,tx,bytes,481718
40237,s2,eth1,tx,drop,0
40237,s2,eth1,tx,errs,0
40237,s2,eth2,rx,pkts,7229
40237,s2,eth2,rx,bytes,478230
40237,s2,eth2,rx,drop,0
40237,s2,eth2,rx,errs,0
40237,s2,eth2,tx,pkts,19212
40237,s2,eth2,tx,bytes,822367548
40237,s2,eth2,tx,drop,0
40237,s2,eth2,tx,errs,0
41129,s1,lo,rx,pkts,0
41129,s1,lo,rx,bytes,0
41129,s1,lo,rx,drop,39
41129,s1,lo,rx,errs,0
41129,s1,lo,tx,pkts,0
41129,s1,lo,tx,bytes,0
41129,s1,lo,tx,drop,0
41129,s1,lo,tx,errs,0
41129,s1,eth1,rx,pkts,19409
41129,s1,eth1,rx,bytes,837187742
41129,s1,eth1,rx,drop,0
41129,s1,eth1,rx,errs,0
41129,s1,eth1,tx,pkts,7443
41129,s1,eth1,tx,bytes,496510
41129,s1,eth1,tx,drop,0
41129,s1,eth1,tx,errs,0
41129,s1,eth2,rx,pkts,7421
41129,s1,eth2,rx,bytes,493022
41129,s1,eth2,rx,drop,0
41129,s1,eth2,rx,errs,0
41129,s1,eth2,tx,pkts,19478
41129,s1,eth2,tx,bytes,837194332
41129,s1,eth2,tx,drop,0
41129,s1,eth2,tx,errs,0
43257,s2,lo,rx,pkts,0
43257,s2,lo,rx,bytes,0
43257,s2,lo,rx,drop,39
43257,s2,lo,rx,errs,0
43257,s2,lo,tx,pkts,0
43257,s2,lo,tx,bytes,0
43257,s2,lo,tx,drop,0
43257,s2,lo,tx,errs,0
43257,s2,eth1,rx,pkts,20327
43257,s2,eth1,rx,bytes,874343742
43257,s2,eth1,rx,drop,0
43257,s2,eth1,rx,errs,0
43257,s2,eth1,tx,pkts,7756
43257,s2,eth1,tx,bytes,515132
43257,s2,eth1,tx,drop,0
43257,s2,eth1,tx,errs,0
43257,s2,eth2,rx,pkts,7734
43257,s2,eth2,rx,bytes,511644
43257,s2,eth2,rx,drop,0
43257,s2,eth2,rx,errs,0
43257,s2,eth2,tx,pkts,20422
43257,s2,eth2,tx,bytes,874352048
43257,s2,eth2,tx,drop,0
43257,s2,eth2,tx,errs,0
44146,s1,lo,rx,pkts,0
44146,s1,lo,rx,bytes,0
44146,s1,lo,rx,drop,39
44146,s1,lo,rx,errs,0
44146,s1,lo,tx,pkts,0
44146,s1,lo,tx,bytes,0
44146,s1,lo,tx,drop,0
44146,s1,lo,tx,errs,0
44146,s1,eth1,rx,pkts,20609
44146,s1,eth1,rx,bytes,889695742
44146,s1,eth1,rx,drop,0
44146,s1,eth1,rx,errs,0
44146,s1,eth1,tx,pkts,7903
44146,s1,eth1,tx,bytes,526870
44146,s1,eth1,tx,drop,0
44146,s1,eth1,tx,errs,0
44146,s1,eth2,rx,pkts,7881
44146,s1,eth2,rx,bytes,523382
44146,s1,eth2,rx,drop,0
44146,s1,eth2,rx,errs,0
44146,s1,eth2,tx,pkts,20678
44146,s1,eth2,tx,bytes,889702332
44146,s1,eth2,tx,drop,0
44146,s1,eth2,tx,errs,0
46279,s2,lo,rx,pkts,0
46279,s2,lo,rx,bytes,0
46279,s2,lo,rx,drop,39
46279,s2,lo,rx,errs,0
46279,s2,lo,tx,pkts,0
46279,s2,lo,tx,bytes,0
46279,s2,lo,tx,drop,0
46279,s2,lo,tx,errs,0
46279,s2,eth1,rx,pkts,21515
46279,s2,eth1,rx,bytes,926326662
46279,s2,eth1,rx,drop,0
46279,s2,eth1,rx,errs,0
46279,s2,eth1,tx,pkts,8195
46279,s2,eth1,tx,bytes,544106
46279,s2,eth1,tx,drop,0
46279,s2,eth1,tx,errs,0
46279,s2,eth2,rx,pkts,8173
46279,s2,eth2,rx,bytes,540618
46279,s2,eth2,rx,drop,0
46279,s2,eth2,rx,errs,0
46279,s2,eth2,tx,pkts,21610
46279,s2,eth2,tx,bytes,926334968
46279,s2,eth2,tx,drop,0
46279,s2,eth2,tx,errs,0
47163,s1,lo,rx,pkts,0
47163,s1,lo,rx,bytes,0
47163,s1,lo,rx,drop,39
47163,s1,lo,rx,errs,0
