timestamp_ms,router_name,interface_name,dir,type,val
64433,s2,lo,rx,drop,41
64433,s2,lo,rx,errs,0
64433,s2,lo,tx,pkts,0
64433,s2,lo,tx,bytes,0
64433,s2,lo,tx,drop,0
64433,s2,lo,tx,errs,0
64433,s2,eth1,rx,pkts,30095
64433,s2,eth1,rx,bytes,1297097519
64433,s2,eth1,rx,drop,0
64433,s2,eth1,rx,errs,0
64433,s2,eth1,tx,pkts,11626
64433,s2,eth1,tx,bytes,771436
64433,s2,eth1,tx,drop,0
64433,s2,eth1,tx,errs,0
64433,s2,eth2,rx,pkts,11604
64433,s2,eth2,rx,bytes,767948
64433,s2,eth2,rx,drop,0
64433,s2,eth2,rx,errs,0
64433,s2,eth2,tx,pkts,30230
64433,s2,eth2,tx,bytes,1297108465
64433,s2,eth2,tx,drop,0
64433,s2,eth2,tx,errs,0
67445,s2,lo,rx,pkts,0
67445,s2,lo,rx,bytes,0
67445,s2,lo,rx,drop,42
67445,s2,lo,rx,errs,0
67445,s2,lo,tx,pkts,0
67445,s2,lo,tx,bytes,0
67445,s2,lo,tx,drop,0
67445,s2,lo,tx,errs,0
67445,s2,eth1,rx,pkts,31176
67445,s2,eth1,rx,bytes,1344354789
67445,s2,eth1,rx,drop,0
67445,s2,eth1,rx,errs,0
67445,s2,eth1,tx,pkts,12036
67445,s2,eth1,tx,bytes,798637
67445,s2,eth1,tx,drop,0
67445,s2,eth1,tx,errs,0
67445,s2,eth2,rx,pkts,12012
67445,s2,eth2,rx,bytes,794876
67445,s2,eth2,rx,drop,0
67445,s2,eth2,rx,errs,0
67445,s2,eth2,tx,pkts,31312
67445,s2,eth2,tx,bytes,1344365938
67445,s2,eth2,tx,drop,0
67445,s2,eth2,tx,errs,0
70469,s2,lo,rx,pkts,0
70469,s2,lo,rx,bytes,0
70469,s2,lo,rx,drop,42
70469,s2,lo,rx,errs,0
70469,s2,lo,tx,pkts,0
70469,s2,lo,tx,bytes,0
70469,s2,lo,tx,drop,0
70469,s2,lo,tx,errs,0
70469,s2,eth1,rx,pkts,32267
70469,s2,eth1,rx,bytes,1391088495
70469,s2,eth1,rx,drop,0
70469,s2,eth1,rx,errs,0
70469,s2,eth1,tx,pkts,12427
70469,s2,eth1,tx,bytes,824479
70469,s2,eth1,tx,drop,0
70469,s2,eth1,tx,errs,0
70469,s2,eth2,rx,pkts,12403
70469,s2,eth2,rx,bytes,820718
70469,s2,eth2,rx,drop,0
70469,s2,eth2,rx,errs,0
70469,s2,eth2,tx,pkts,32403
70469,s2,eth2,tx,bytes,1391099644
70469,s2,eth2,tx,drop,0
70469,s2,eth2,tx,errs,0
73487,s2,lo,rx,pkts,0
73487,s2,lo,rx,bytes,0
73487,s2,lo,rx,drop,43
73487,s2,lo,rx,errs,0
73487,s2,lo,tx,pkts,0
73487,s2,lo,tx,bytes,0
73487,s2,lo,tx,drop,0
73487,s2,lo,tx,errs,0
73487,s2,eth1,rx,pkts,33405
73487,s2,eth1,rx,bytes,1440839895
73487,s2,eth1,rx,drop,0
73487,s2,eth1,rx,errs,0
73487,s2,eth1,tx,pkts,12824
73487,s2,eth1,tx,bytes,850681
73487,s2,eth1,tx,drop,0
73487,s2,eth1,tx,errs,0
73487,s2,eth2,rx,pkts,12800
73487,s2,eth2,rx,bytes,846920
73487,s2,eth2,rx,drop,0
73487,s2,eth2,rx,errs,0
73487,s2,eth2,tx,pkts,33542
73487,s2,eth2,tx,bytes,1440851114
73487,s2,eth2,tx,drop,0
73487,s2,eth2,tx,errs,0
76505,s2,lo,rx,pkts,0
76505,s2,lo,rx,bytes,0
76505,s2,lo,rx,drop,43
76505,s2,lo,rx,errs,0
76505,s2,lo,tx,pkts,0
76505,s2,lo,tx,bytes,0
76505,s2,lo,tx,drop,0
76505,s2,lo,tx,errs,0
76505,s2,eth1,rx,pkts,34536
76505,s2,eth1,rx,bytes,1490328685
76505,s2,eth1,rx,drop,0
76505,s2,eth1,rx,errs,0
76505,s2,eth1,tx,pkts,13298
76505,s2,eth1,tx,bytes,881965
76505,s2,eth1,tx,drop,0
76505,s2,eth1,tx,errs,0
76505,s2,eth2,rx,pkts,13274
76505,s2,eth2,rx,bytes,878204
76505,s2,eth2,rx,drop,0
76505,s2,eth2,rx,errs,0
76505,s2,eth2,tx,pkts,34673
76505,s2,eth2,tx,bytes,1490339904
76505,s2,eth2,tx,drop,0
76505,s2,eth2,tx,errs,0
79522,s2,lo,rx,pkts,0
79522,s2,lo,rx,bytes,0
79522,s2,lo,rx,drop,43
79522,s2,lo,rx,errs,0
79522,s2,lo,tx,pkts,0
79522,s2,lo,tx,bytes,0
79522,s2,lo,tx,drop,0
79522,s2,lo,tx,errs,0
79522,s2,eth1,rx,pkts,35667
79522,s2,eth1,rx,bytes,1539817475
79522,s2,eth1,rx,drop,0
79522,s2,eth1,rx,errs,0
79522,s2,eth1,tx,pkts,13699
79522,s2,eth1,tx,bytes,908431
79522,s2,eth1,tx,drop,0
79522,s2,eth1,tx,errs,0
79522,s2,eth2,rx,pkts,13675
79522,s2,eth2,rx,bytes,904670
79522,s2,eth2,rx,drop,0
79522,s2,eth2,rx,errs,0
79522,s2,eth2,tx,pkts,35804
79522,s2,eth2,tx,bytes,1539828694
79522,s2,eth2,tx,drop,0
79522,s2,eth2,tx,errs,0
82539,s2,lo,rx,pkts,0
82539,s2,lo,rx,bytes,0
82539,s2,lo,rx,drop,43
82539,s2,lo,rx,errs,0
82539,s2,lo,tx,pkts,0
82539,s2,lo,tx,bytes,0
82539,s2,lo,tx,drop,0
82539,s2,lo,tx,errs,0
82539,s2,eth1,rx,pkts,37200
82539,s2,eth1,rx,bytes,1591577077
82539,s2,eth1,rx,drop,0
82539,s2,eth1,rx,errs,0
82539,s2,eth1,tx,pkts,14440
82539,s2,eth1,tx,bytes,957717
82539,s2,eth1,tx,drop,0
82539,s2,eth1,tx,errs,0
82539,s2,eth2,rx,pkts,14416
82539,s2,eth2,rx,bytes,953956
82539,s2,eth2,rx,drop,0
82539,s2,eth2,rx,errs,0
82539,s2,eth2,tx,pkts,37337
82539,s2,eth2,tx,bytes,1591588296
82539,s2,eth2,tx,drop,0
82539,s2,eth2,tx,errs,0
85552,s2,lo,rx,pkts,0
85552,s2,lo,rx,bytes,0
85552,s2,lo,rx,drop,43
85552,s2,lo,rx,errs,0
85552,s2,lo,tx,pkts,0
85552,s2,lo,tx,bytes,0
85552,s2,lo,tx,drop,0
85552,s2,lo,tx,errs,0
85552,s2,eth1,rx,pkts,38412
85552,s2,eth1,rx,bytes,1644610157
85552,s2,eth1,rx,drop,0
85552,s2,eth1,rx,errs,0
85552,s2,eth1,tx,pkts,14896
85552,s2,eth1,tx,bytes,987813
85552,s2,eth1,tx,drop,0
85552,s2,eth1,tx,errs,0
85552,s2,eth2,rx,pkts,14872
85552,s2,eth2,rx,bytes,984052
85552,s2,eth2,rx,drop,0
85552,s2,eth2,rx,errs,0
85552,s2,eth2,tx,pkts,38549
85552,s2,eth2,tx,bytes,1644621376
85552,s2,eth2,tx,drop,0
85552,s2,eth2,tx,errs,0
88570,s2,lo,rx,pkts,0
88570,s2,lo,rx,bytes,0
88570,s2,lo,rx,drop,43
88570,s2,lo,rx,errs,0
88570,s2,lo,tx,pkts,0
88570,s2,lo,tx,bytes,0
88570,s2,lo,tx,drop,0
88570,s2,lo,tx,errs,0
88570,s2,eth1,rx,pkts,39624
88570,s2,eth1,rx,bytes,1697643237
88570,s2,eth1,rx,drop,0
88570,s2,eth1,rx,errs,0
88570,s2,eth1,tx,pkts,15313
88570,s2,eth1,tx,bytes,1015335
88570,s2,eth1,tx,drop,0
88570,s2,eth1,tx,errs,0
88570,s2,eth2,rx,pkts,15289
88570,s2,eth2,rx,bytes,1011574
88570,s2,eth2,rx,drop,0
88570,s2,eth2,rx,errs,0
88570,s2,eth2,tx,pkts,39761
88570,s2,eth2,tx,bytes,1697654456
88570,s2,eth2,tx,drop,0
88570,s2,eth2,tx,errs,0
91587,s2,lo,rx,pkts,0
91587,s2,lo,rx,bytes,0
91587,s2,lo,rx,drop,43
91587,s2,lo,rx,errs,0
91587,s2,lo,tx,pkts,0
91587,s2,lo,tx,bytes,0
91587,s2,lo,tx,drop,0
91587,s2,lo,tx,errs,0
91587,s2,eth1,rx,pkts,40880
91587,s2,eth1,rx,bytes,1751596793
91587,s2,eth1,rx,drop,0
91587,s2,eth1,rx,errs,0
91587,s2,eth1,tx,pkts,15889
91587,s2,eth1,tx,bytes,1053387
91587,s2,eth1,tx,drop,0
91587,s2,eth1,tx,errs,0
91587,s2,eth2,rx,pkts,15865
91587,s2,eth2,rx,bytes,1049626
91587,s2,eth2,rx,drop,0
91587,s2,eth2,rx,errs,0
91587,s2,eth2,tx,pkts,41017
91587,s2,eth2,tx,bytes,1751608012
91587,s2,eth2,tx,drop,0
91587,s2,eth2,tx,errs,0
94642,s2,lo,rx,pkts,0
94642,s2,lo,rx,bytes,0
94642,s2,lo,rx,drop,43
94642,s2,lo,rx,errs,0
